Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
29/08/2023 16:00:00,15/02/2024 16:24:22,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10000.0,0.312,31/08/2023 12:00:00,31/08/2023 12:00:00,31/08/2023 12:00:00,EXPIRED,LONG,27843.0,26931.0,28376.75,26241.75,0.869,1.88,6.1,157.84,5,0.3,-293.23,0.1,8.687016
02/09/2023 04:00:00,15/02/2024 16:24:22,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9706.77,0.332,04/09/2023 00:00:00,04/09/2023 00:00:00,04/09/2023 00:00:00,EXPIRED,LONG,25795.0,25984.0,26282.87,24331.41,0.882,1.86,6.02,153.41,5,0.3,54.18,0.1,8.56394
04/09/2023 04:00:00,15/02/2024 16:24:22,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9760.95,0.274,06/09/2023 00:00:00,06/09/2023 00:00:00,06/09/2023 00:00:00,EXPIRED,LONG,25957.0,25771.0,26550.6,24176.2,0.729,2.24,7.37,155.53,5,0.3,-58.08,0.1,7.112218000000001
06/09/2023 20:00:00,15/02/2024 16:24:22,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9702.87,0.414,08/09/2023 16:00:00,08/09/2023 16:00:00,07/09/2023 20:00:00,TAKE_PROFIT_HIT,LONG,25752.0,26142.92,26142.92,24579.26,1.099,1.5,4.77,151.18,5,0.3,151.18,0.1,10.661328000000001
08/09/2023 16:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9854.05,0.493,10/09/2023 12:00:00,10/09/2023 12:00:00,10/09/2023 12:00:00,EXPIRED,LONG,25899.0,25769.0,26231.92,24900.26,1.296,1.27,4.01,151.36,5,0.3,-76.86,0.1,12.768207000000002
10/09/2023 16:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9777.19,0.416,12/09/2023 12:00:00,12/09/2023 12:00:00,12/09/2023 08:00:00,TAKE_PROFIT_HIT,LONG,25790.0,26181.47,26181.47,24615.61,1.097,1.5,4.77,152.12,5,0.3,152.12,0.1,10.72864
13/09/2023 04:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,9929.31,0.506,15/09/2023 00:00:00,15/09/2023 00:00:00,13/09/2023 12:00:00,TAKE_PROFIT_HIT,LONG,25907.0,26234.33,26234.33,24925.01,1.32,1.25,3.94,152.52,5,0.3,152.52,0.1,13.108942000000003
14/09/2023 12:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10081.83,0.389,16/09/2023 08:00:00,16/09/2023 08:00:00,16/09/2023 08:00:00,EXPIRED,LONG,26706.0,26527.0,27138.33,25409.01,1.03,1.59,5.1,157.79,5,0.3,-80.02,0.1,10.388634
17/09/2023 20:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10001.81,0.309,19/09/2023 16:00:00,19/09/2023 16:00:00,18/09/2023 08:00:00,TAKE_PROFIT_HIT,LONG,26535.0,27074.58,27074.58,24916.26,0.82,1.99,6.5,158.53,5,0.3,158.53,0.1,8.199315000000002
18/09/2023 12:00:00,15/02/2024 16:24:23,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10160.34,0.37,20/09/2023 08:00:00,20/09/2023 08:00:00,20/09/2023 08:00:00,EXPIRED,LONG,27279.0,27105.0,27736.44,25906.69,0.993,1.65,5.3,159.16,5,0.3,-74.47,0.1,10.09323
21/09/2023 20:00:00,15/02/2024 16:24:24,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10085.87,0.523,23/09/2023 16:00:00,23/09/2023 16:00:00,23/09/2023 16:00:00,EXPIRED,LONG,26578.0,26618.0,26899.2,25614.41,1.378,1.19,3.76,154.09,5,0.3,7.02,0.1,13.900294
24/09/2023 20:00:00,15/02/2024 16:24:24,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10092.89,0.488,26/09/2023 16:00:00,26/09/2023 16:00:00,26/09/2023 16:00:00,EXPIRED,LONG,26251.0,26249.0,26595.87,25216.4,1.269,1.3,4.1,155.49,5,0.3,-13.79,0.1,12.810488
27/09/2023 16:00:00,15/02/2024 16:24:24,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10079.1,0.403,29/09/2023 12:00:00,29/09/2023 12:00:00,28/09/2023 12:00:00,TAKE_PROFIT_HIT,LONG,26233.0,26649.41,26649.41,24983.77,1.049,1.56,5.0,157.24,5,0.3,157.24,0.1,10.571899
01/10/2023 00:00:00,15/02/2024 16:24:25,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10236.34,0.519,02/10/2023 20:00:00,02/10/2023 20:00:00,01/10/2023 20:00:00,TAKE_PROFIT_HIT,LONG,27046.0,27374.97,27374.97,26059.1,1.371,1.2,3.79,156.7,5,0.3,156.7,0.1,14.036874000000001
02/10/2023 12:00:00,15/02/2024 16:24:25,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10393.04,0.412,04/10/2023 08:00:00,04/10/2023 08:00:00,02/10/2023 12:00:00,TAKE_PROFIT_HIT,LONG,28047.0,28467.63,28467.63,26785.11,1.112,1.48,4.71,161.74,5,0.3,161.74,0.1,11.555363999999999
04/10/2023 08:00:00,15/02/2024 16:24:25,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10554.78,0.517,06/10/2023 04:00:00,06/10/2023 04:00:00,05/10/2023 12:00:00,TAKE_PROFIT_HIT,LONG,27560.0,27900.09,27900.09,26539.73,1.35,1.22,3.84,161.58,5,0.3,161.58,0.1,14.248520000000001
08/10/2023 16:00:00,15/02/2024 16:24:25,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10716.36,0.356,10/10/2023 12:00:00,10/10/2023 12:00:00,10/10/2023 12:00:00,EXPIRED,LONG,27908.0,27415.0,28409.21,26404.37,0.927,1.76,5.69,168.5,5,0.3,-185.44,0.1,9.935248
11/10/2023 04:00:00,15/02/2024 16:24:26,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10530.92,0.4,13/10/2023 00:00:00,13/10/2023 00:00:00,13/10/2023 00:00:00,EXPIRED,LONG,27021.0,26773.0,27459.89,25704.33,1.026,1.6,5.12,164.75,5,0.3,-110.01,0.1,10.8084
16/10/2023 04:00:00,15/02/2024 16:24:26,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10420.91,0.514,18/10/2023 00:00:00,18/10/2023 00:00:00,16/10/2023 12:00:00,TAKE_PROFIT_HIT,LONG,27847.0,28184.87,28184.87,26833.39,1.374,1.2,3.78,159.35,5,0.3,159.35,0.1,14.313358000000001
16/10/2023 16:00:00,15/02/2024 16:24:26,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10580.26,0.407,18/10/2023 12:00:00,18/10/2023 12:00:00,18/10/2023 04:00:00,TAKE_PROFIT_HIT,LONG,28474.0,28907.71,28907.71,27172.88,1.095,1.5,4.79,164.93,5,0.3,164.93,0.1,11.588918000000001
20/10/2023 04:00:00,15/02/2024 16:24:26,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10745.19,0.313,22/10/2023 00:00:00,22/10/2023 00:00:00,20/10/2023 08:00:00,TAKE_PROFIT_HIT,LONG,29270.0,29841.96,29841.96,27554.12,0.853,1.92,6.23,169.86,5,0.3,169.86,0.1,9.16151
22/10/2023 08:00:00,15/02/2024 16:24:27,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,10915.05,0.273,24/10/2023 04:00:00,24/10/2023 04:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29934.0,30601.53,30601.53,27931.41,0.749,2.18,7.17,174.06,5,0.3,174.06,0.1,8.171982000000002
24/10/2023 00:00:00,15/02/2024 16:24:27,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,11089.11,0.428,25/10/2023 20:00:00,25/10/2023 20:00:00,24/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34002.0,34433.62,34433.62,32707.15,1.312,1.25,3.96,170.18,5,0.3,170.18,0.1,14.552856000000002
24/10/2023 04:00:00,15/02/2024 16:24:27,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,11259.29,0.224,26/10/2023 00:00:00,26/10/2023 00:00:00,24/10/2023 08:00:00,TAKE_PROFIT_HIT,LONG,34027.0,34864.8,34864.8,31513.6,0.677,2.4,7.98,180.05,5,0.3,180.05,0.1,7.6220479999999995
26/10/2023 12:00:00,15/02/2024 16:24:27,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,11439.34,0.431,28/10/2023 08:00:00,28/10/2023 08:00:00,28/10/2023 08:00:00,EXPIRED,LONG,34053.0,34206.0,34494.94,32727.18,1.283,1.28,4.05,175.8,5,0.3,51.27,0.1,14.676842999999998
28/10/2023 16:00:00,15/02/2024 16:24:27,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_04_11_23.csv,BTC_USD,FOUR_HOUR,11490.61,0.44,30/10/2023 12:00:00,30/10/2023 12:00:00,29/10/2023 12:00:00,TAKE_PROFIT_HIT,LONG,34123.0,34558.52,34558.52,32816.44,1.307,1.26,3.98,176.61,5,0.3,176.61,0.1,15.014120000000002
