Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.219,03/10/2023 00:00:00,03/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27129.0,27891.75,27891.75,24840.75,0.594,2.73,9.21,161.1,5,0.3,161.1,0.1,5.94
09/10/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10161.1,0.28,22/10/2023 00:00:00,22/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27573.0,28177.77,28177.77,25758.7,0.76,2.15,7.04,161.62,5,0.3,161.62,0.1,7.72
21/10/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10322.72,0.191,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30819.38,30819.38,27221.86,0.554,2.92,9.91,166.07,5,0.3,166.07,0.1,5.71
24/10/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10488.79,0.173,06/11/2023 00:00:00,06/11/2023 00:00:00,25/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,33920.0,34929.46,34929.46,30891.62,0.559,2.89,9.8,168.77,5,0.3,168.77,0.1,5.87
26/10/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10657.56,0.181,08/11/2023 00:00:00,08/11/2023 00:00:00,01/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34163.0,35145.7,35145.7,31214.9,0.58,2.8,9.44,171.69,5,0.3,171.69,0.1,6.18
14/11/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10829.25,0.043,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,39726.63,23120.12,0.141,10.45,53.87,176.99,5,0.3,70.02,0.1,1.53
28/11/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10899.27,0.127,11/12/2023 00:00:00,11/12/2023 00:00:00,02/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,39261.99,39261.99,33562.04,0.441,3.63,12.74,176.16,5,0.3,176.16,0.1,4.81
03/12/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11075.43,0.14,16/12/2023 00:00:00,16/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39986.0,41306.31,41306.31,36025.09,0.505,3.2,10.99,179.24,5,0.3,179.24,0.1,5.6
05/12/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11254.67,0.081,18/12/2023 00:00:00,18/12/2023 00:00:00,18/12/2023 00:00:00,EXPIRED,LONG,44100.0,42628.0,46401.77,37194.69,0.317,4.96,18.57,182.87,5,0.3,-122.8,0.1,3.57
19/12/2023 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11131.87,0.082,01/01/2024 00:00:00,01/01/2024 00:00:00,01/01/2024 00:00:00,EXPIRED,LONG,42264.0,44190.0,44513.83,35514.51,0.311,5.05,19.0,181.02,5,0.3,154.46,0.1,3.47
03/01/2024 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11286.33,0.033,16/01/2024 00:00:00,16/01/2024 00:00:00,11/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42855.0,48502.1,48502.1,25913.7,0.125,11.64,65.38,184.94,5,0.3,184.94,0.1,1.41
23/01/2024 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11471.27,0.083,05/02/2024 00:00:00,05/02/2024 00:00:00,26/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,39864.0,42171.76,42171.76,32940.73,0.288,5.47,21.02,188.23,5,0.3,188.23,0.1,3.31
27/01/2024 00:00:00,15/02/2024 17:07:12,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11659.5,0.075,09/02/2024 00:00:00,09/02/2024 00:00:00,08/02/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42115.0,44695.25,44695.25,34374.27,0.271,5.77,22.52,190.36,5,0.3,190.36,0.1,3.16
