Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.291,03/10/2023 00:00:00,03/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27129.0,27701.06,27701.06,25412.81,0.789,2.07,6.75,158.58,5,0.3,158.58,0.1,7.89
09/10/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10158.58,0.373,22/10/2023 00:00:00,22/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27573.0,28026.58,28026.58,26212.27,1.012,1.62,5.19,158.91,5,0.3,158.91,0.1,10.28
21/10/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10317.49,0.255,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30594.54,30594.54,27896.4,0.739,2.2,7.25,164.38,5,0.3,164.38,0.1,7.63
24/10/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10481.87,0.231,06/11/2023 00:00:00,06/11/2023 00:00:00,24/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,33920.0,34677.1,34677.1,31648.72,0.748,2.18,7.18,167.05,5,0.3,167.05,0.1,7.84
25/10/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10648.92,0.195,07/11/2023 00:00:00,07/11/2023 00:00:00,01/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34502.0,35410.78,35410.78,31775.65,0.632,2.57,8.58,170.48,5,0.3,170.48,0.1,6.73
14/11/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10819.4,0.058,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,38688.72,26233.84,0.191,8.05,35.61,178.54,5,0.3,94.45,0.1,2.06
28/11/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10913.85,0.17,11/12/2023 00:00:00,11/12/2023 00:00:00,01/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,38905.74,38905.74,34630.78,0.589,2.75,9.26,175.26,5,0.3,175.26,0.1,6.43
02/12/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11089.11,0.091,15/12/2023 00:00:00,15/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39473.0,41493.03,41493.03,33412.91,0.324,4.87,18.14,180.23,5,0.3,180.23,0.1,3.59
05/12/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11269.34,0.109,18/12/2023 00:00:00,18/12/2023 00:00:00,18/12/2023 00:00:00,EXPIRED,LONG,44100.0,42628.0,45826.33,38921.02,0.427,3.77,13.31,183.36,5,0.3,-165.26,0.1,4.81
19/12/2023 00:00:00,15/02/2024 17:06:32,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11104.08,0.11,01/01/2024 00:00:00,01/01/2024 00:00:00,20/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,42264.0,43951.37,43951.37,37201.88,0.419,3.84,13.61,180.96,5,0.3,180.96,0.1,4.65
