Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.656,03/10/2023 00:00:00,03/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27129.0,27891.75,27891.75,25603.5,1.78,2.73,5.96,482.56,10,0.5,482.56,0.1,17.8
09/10/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10482.56,0.867,22/10/2023 00:00:00,22/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27573.0,28177.77,28177.77,26363.47,2.281,2.15,4.59,500.43,10,0.5,500.43,0.1,23.91
21/10/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10982.99,0.611,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30819.38,30819.38,28121.24,1.664,2.92,6.4,531.24,10,0.5,531.24,0.1,18.28
24/10/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11514.23,0.57,06/11/2023 00:00:00,06/11/2023 00:00:00,25/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,33920.0,34929.46,34929.46,31901.08,1.679,2.89,6.33,556.06,10,0.5,556.06,0.1,19.33
26/10/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12070.29,0.614,08/11/2023 00:00:00,08/11/2023 00:00:00,01/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34163.0,35145.7,35145.7,32197.6,1.738,2.8,6.1,582.4,10,0.5,582.4,0.1,20.98
14/11/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12652.69,0.152,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,39726.63,27271.75,0.427,10.45,30.45,625.64,10,0.5,247.52,0.1,5.41
28/11/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12900.21,0.453,11/12/2023 00:00:00,11/12/2023 00:00:00,02/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,39261.99,39261.99,34987.03,1.329,3.63,8.15,628.38,10,0.5,628.38,0.1,17.14
03/12/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,13528.59,0.512,16/12/2023 00:00:00,16/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39986.0,41306.31,41306.31,37345.39,1.513,3.2,7.07,655.53,10,0.5,655.53,0.1,20.47
05/12/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,14184.12,0.308,18/12/2023 00:00:00,18/12/2023 00:00:00,18/12/2023 00:00:00,EXPIRED,LONG,44100.0,42628.0,46401.77,39496.46,0.958,4.96,11.66,695.37,10,0.5,-466.96,0.1,13.58
19/12/2023 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,13717.16,0.305,01/01/2024 00:00:00,01/01/2024 00:00:00,01/01/2024 00:00:00,EXPIRED,LONG,42264.0,44190.0,44513.83,37764.34,0.94,5.05,11.92,673.31,10,0.5,574.54,0.1,12.89
03/01/2024 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,14291.7,0.127,16/01/2024 00:00:00,16/01/2024 00:00:00,11/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42855.0,48502.1,48502.1,31560.8,0.381,11.64,35.79,711.74,10,0.5,711.74,0.1,5.44
23/01/2024 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,15003.44,0.325,05/02/2024 00:00:00,05/02/2024 00:00:00,26/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,39864.0,42171.76,42171.76,35248.49,0.864,5.47,13.09,737.06,10,0.5,737.06,0.1,12.96
27/01/2024 00:00:00,20/02/2024 02:10:28,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,15740.5,0.305,09/02/2024 00:00:00,09/02/2024 00:00:00,08/02/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42115.0,44695.25,44695.25,36954.51,0.816,5.77,13.96,774.13,10,0.5,774.13,0.1,12.85
