Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
02/09/2023 04:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10000.0,0.273,04/09/2023 00:00:00,04/09/2023 00:00:00,04/09/2023 00:00:00,EXPIRED,LONG,25795.0,25984.0,26404.83,23965.51,0.704,2.31,7.63,159.44,5,0.3,44.56,0.1,7.04
04/09/2023 04:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10044.56,0.226,06/09/2023 00:00:00,06/09/2023 00:00:00,06/09/2023 00:00:00,EXPIRED,LONG,25957.0,25771.0,26699.0,23731.0,0.584,2.78,9.38,161.82,5,0.3,-47.91,0.1,5.87
06/09/2023 20:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,9996.65,0.341,08/09/2023 16:00:00,08/09/2023 16:00:00,07/09/2023 20:00:00,TAKE_PROFIT_HIT,LONG,25752.0,26240.65,26240.65,24286.07,0.878,1.86,6.04,157.85,5,0.3,157.85,0.1,8.78
08/09/2023 16:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10154.5,0.407,10/09/2023 12:00:00,10/09/2023 12:00:00,10/09/2023 12:00:00,EXPIRED,LONG,25899.0,25769.0,26315.15,24650.57,1.038,1.58,5.06,158.83,5,0.3,-63.45,0.1,10.54
10/09/2023 16:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10091.05,0.344,12/09/2023 12:00:00,12/09/2023 12:00:00,12/09/2023 08:00:00,TAKE_PROFIT_HIT,LONG,25790.0,26279.33,26279.33,24322.01,0.879,1.86,6.04,159.46,5,0.3,159.46,0.1,8.87
13/09/2023 04:00:00,15/02/2024 17:06:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10250.51,0.418,15/09/2023 00:00:00,15/09/2023 00:00:00,13/09/2023 12:00:00,TAKE_PROFIT_HIT,LONG,25907.0,26316.16,26316.16,24679.52,1.056,1.55,4.97,160.2,5,0.3,160.2,0.1,10.83
14/09/2023 12:00:00,15/02/2024 17:06:20,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10410.71,0.321,16/09/2023 08:00:00,16/09/2023 08:00:00,16/09/2023 08:00:00,EXPIRED,LONG,26706.0,26527.0,27246.42,25084.76,0.823,1.98,6.46,164.9,5,0.3,-66.03,0.1,8.57
17/09/2023 20:00:00,15/02/2024 17:06:20,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10344.68,0.256,19/09/2023 16:00:00,19/09/2023 16:00:00,18/09/2023 08:00:00,TAKE_PROFIT_HIT,LONG,26535.0,27209.48,27209.48,24511.58,0.657,2.48,8.25,165.88,5,0.3,165.88,0.1,6.79
18/09/2023 12:00:00,15/02/2024 17:06:20,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10510.56,0.306,20/09/2023 08:00:00,20/09/2023 08:00:00,20/09/2023 08:00:00,EXPIRED,LONG,27279.0,27105.0,27850.8,25563.61,0.794,2.05,6.71,166.62,5,0.3,-61.59,0.1,8.35
21/09/2023 20:00:00,15/02/2024 17:06:20,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10448.97,0.434,23/09/2023 16:00:00,23/09/2023 16:00:00,23/09/2023 16:00:00,EXPIRED,LONG,26578.0,26618.0,26979.5,25373.51,1.104,1.49,4.75,162.72,5,0.3,5.83,0.1,11.53
