Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
01/06/2022 00:00:00,02/02/2024 11:06:00,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10000.0,0.303,02/06/2022 20:00:00,02/06/2022 20:00:00,01/06/2022 12:00:00,TAKE_PROFIT_HIT,SHORT,31598.0,31048.2,31048.2,33247.42,0.957,1.77,4.96,157.02,5,0.3,157.02,0.1,9.574194
10/01/2019 16:00:00,02/02/2024 11:06:01,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10157.02,3.046,12/01/2019 12:00:00,12/01/2019 12:00:00,10/01/2019 16:00:00,TAKE_PROFIT_HIT,SHORT,3638.0,3582.43,3582.43,3804.7,1.091,1.55,4.38,158.18,5,0.3,158.18,0.1,11.081348
18/02/2019 08:00:00,02/02/2024 11:06:02,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10315.2,2.069,20/02/2019 04:00:00,20/02/2019 04:00:00,18/02/2019 12:00:00,TAKE_PROFIT_HIT,LONG,3707.0,3790.08,3790.08,3457.75,0.744,2.19,7.21,164.22,5,0.3,164.22,0.1,7.669783
04/04/2019 20:00:00,02/02/2024 11:06:02,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10479.42,1.685,06/04/2019 16:00:00,06/04/2019 16:00:00,05/04/2019 08:00:00,TAKE_PROFIT_HIT,LONG,4908.0,5011.66,5011.66,4597.04,0.789,2.07,6.76,166.4,5,0.3,166.4,0.1,8.26998
17/12/2021 16:00:00,02/02/2024 11:06:04,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10645.82,0.252,19/12/2021 12:00:00,19/12/2021 12:00:00,17/12/2021 20:00:00,TAKE_PROFIT_HIT,SHORT,46776.0,46071.89,46071.89,48888.33,1.107,1.53,4.32,165.65,5,0.3,165.65,0.1,11.787552
08/05/2018 16:00:00,02/02/2024 11:06:04,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10811.47,1.528,10/05/2018 12:00:00,10/05/2018 12:00:00,08/05/2018 16:00:00,TAKE_PROFIT_HIT,SHORT,9247.0,9129.08,9129.08,9600.75,1.307,1.29,3.68,166.05,5,0.3,166.05,0.1,14.129416
27/12/2018 16:00:00,02/02/2024 11:06:05,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10977.52,4.01,29/12/2018 12:00:00,29/12/2018 12:00:00,27/12/2018 16:00:00,STOP_LOSS_HIT,SHORT,3607.0,3743.87,3561.38,3743.87,1.318,1.28,3.66,168.47,5,0.3,-563.31,0.1,14.464070000000001
12/01/2019 12:00:00,02/02/2024 11:06:05,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10414.21,2.751,14/01/2019 08:00:00,14/01/2019 08:00:00,12/01/2019 12:00:00,TAKE_PROFIT_HIT,SHORT,3629.0,3565.9,3565.9,3818.31,0.959,1.77,4.96,163.6,5,0.3,163.6,0.1,9.983379
06/12/2018 12:00:00,02/02/2024 11:06:05,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10577.81,2.058,08/12/2018 08:00:00,08/12/2018 08:00:00,06/12/2018 16:00:00,TAKE_PROFIT_HIT,SHORT,3632.0,3546.33,3546.33,3889.02,0.707,2.42,6.61,168.83,5,0.3,168.83,0.1,7.4746559999999995
16/07/2018 20:00:00,02/02/2024 11:06:05,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10746.64,1.144,18/07/2018 16:00:00,18/07/2018 16:00:00,17/07/2018 16:00:00,TAKE_PROFIT_HIT,LONG,6729.0,6885.61,6885.61,6259.17,0.716,2.27,7.51,171.46,5,0.3,171.46,0.1,7.697976
19/06/2019 16:00:00,02/02/2024 11:06:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10918.1,0.988,21/06/2019 12:00:00,21/06/2019 12:00:00,20/06/2019 00:00:00,TAKE_PROFIT_HIT,LONG,9151.0,9335.21,9335.21,8598.38,0.828,1.97,6.43,172.96,5,0.3,172.96,0.1,9.041188
18/06/2021 12:00:00,02/02/2024 11:06:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,11091.06,0.196,20/06/2021 08:00:00,20/06/2021 08:00:00,18/06/2021 16:00:00,TAKE_PROFIT_HIT,SHORT,36369.0,35425.18,35425.18,39200.45,0.643,2.66,7.22,177.86,5,0.3,177.86,0.1,7.128324000000001
09/03/2018 04:00:00,02/02/2024 11:06:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,11268.92,1.304,11/03/2018 00:00:00,11/03/2018 00:00:00,09/03/2018 04:00:00,TAKE_PROFIT_HIT,LONG,8734.0,8878.08,8878.08,8301.75,1.011,1.62,5.21,176.49,5,0.3,176.49,0.1,11.389136
