Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.437,03/10/2023 00:00:00,03/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27129.0,27891.75,27891.75,24840.75,1.186,2.73,9.21,321.46,10,0.3,321.46,0.1,11.86
09/10/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10321.46,0.569,22/10/2023 00:00:00,22/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27573.0,28177.77,28177.77,25758.7,1.52,2.15,7.04,328.42,10,0.3,328.42,0.1,15.69
21/10/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10649.88,0.395,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30819.38,30819.38,27221.86,1.11,2.92,9.91,343.44,10,0.3,343.44,0.1,11.82
24/10/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10993.32,0.363,06/11/2023 00:00:00,06/11/2023 00:00:00,25/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,33920.0,34929.46,34929.46,30891.62,1.12,2.89,9.8,354.12,10,0.3,354.12,0.1,12.31
26/10/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11347.44,0.385,08/11/2023 00:00:00,08/11/2023 00:00:00,01/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34163.0,35145.7,35145.7,31214.9,1.159,2.8,9.44,365.19,10,0.3,365.19,0.1,13.15
14/11/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11712.63,0.094,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,39726.63,23120.12,0.286,10.45,53.87,386.91,10,0.3,153.08,0.1,3.34
28/11/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11865.71,0.278,11/12/2023 00:00:00,11/12/2023 00:00:00,02/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,39261.99,39261.99,33562.04,0.886,3.63,12.74,385.63,10,0.3,385.63,0.1,10.52
03/12/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12251.34,0.309,16/12/2023 00:00:00,16/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39986.0,41306.31,41306.31,36025.09,1.009,3.2,10.99,395.62,10,0.3,395.62,0.1,12.36
05/12/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12646.96,0.183,18/12/2023 00:00:00,18/12/2023 00:00:00,18/12/2023 00:00:00,EXPIRED,LONG,44100.0,42628.0,46401.77,37194.69,0.638,4.96,18.57,413.15,10,0.3,-277.45,0.1,8.07
19/12/2023 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12369.51,0.183,01/01/2024 00:00:00,01/01/2024 00:00:00,01/01/2024 00:00:00,EXPIRED,LONG,42264.0,44190.0,44513.83,35514.51,0.625,5.05,19.0,403.99,10,0.3,344.73,0.1,7.73
03/01/2024 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12714.24,0.075,16/01/2024 00:00:00,16/01/2024 00:00:00,11/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42855.0,48502.1,48502.1,25913.7,0.253,11.64,65.38,420.32,10,0.3,420.32,0.1,3.21
23/01/2024 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,13134.56,0.19,05/02/2024 00:00:00,05/02/2024 00:00:00,26/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,39864.0,42171.76,42171.76,32940.73,0.577,5.47,21.02,430.9,10,0.3,430.9,0.1,7.57
27/01/2024 00:00:00,15/02/2024 18:26:53,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,13565.46,0.175,09/02/2024 00:00:00,09/02/2024 00:00:00,08/02/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42115.0,44695.25,44695.25,34374.27,0.543,5.77,22.52,444.17,10,0.3,444.17,0.1,7.37
