Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.328,03/10/2023 00:00:00,03/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27129.0,27891.75,27891.75,25603.5,0.89,2.73,5.96,241.28,5,0.5,241.28,0.1,8.9
09/10/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10241.28,0.423,22/10/2023 00:00:00,22/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,27573.0,28177.77,28177.77,26363.47,1.139,2.15,4.59,244.16,5,0.5,244.16,0.1,11.66
21/10/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10485.44,0.291,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30819.38,30819.38,28121.24,0.83,2.92,6.4,253.01,5,0.5,253.01,0.1,8.71
24/10/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10738.45,0.266,06/11/2023 00:00:00,06/11/2023 00:00:00,25/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,33920.0,34929.46,34929.46,31901.08,0.84,2.89,6.33,259.5,5,0.5,259.5,0.1,9.02
26/10/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10997.95,0.28,08/11/2023 00:00:00,08/11/2023 00:00:00,01/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34163.0,35145.7,35145.7,32197.6,0.87,2.8,6.1,265.59,5,0.5,265.59,0.1,9.57
14/11/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11263.54,0.068,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,39726.63,27271.75,0.215,10.45,30.45,279.89,5,0.5,110.73,0.1,2.42
28/11/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11374.27,0.2,11/12/2023 00:00:00,11/12/2023 00:00:00,02/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,39261.99,39261.99,34987.03,0.665,3.63,8.15,277.43,5,0.5,277.43,0.1,7.57
03/12/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11651.7,0.221,16/12/2023 00:00:00,16/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39986.0,41306.31,41306.31,37345.39,0.758,3.2,7.07,282.95,5,0.5,282.95,0.1,8.84
05/12/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11934.65,0.13,18/12/2023 00:00:00,18/12/2023 00:00:00,18/12/2023 00:00:00,EXPIRED,LONG,44100.0,42628.0,46401.77,39496.46,0.48,4.96,11.66,293.5,5,0.5,-197.09,0.1,5.73
19/12/2023 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11737.56,0.13,01/01/2024 00:00:00,01/01/2024 00:00:00,01/01/2024 00:00:00,EXPIRED,LONG,42264.0,44190.0,44513.83,37764.34,0.468,5.05,11.92,286.99,5,0.5,244.89,0.1,5.49
03/01/2024 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11982.45,0.053,16/01/2024 00:00:00,16/01/2024 00:00:00,11/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42855.0,48502.1,48502.1,31560.8,0.19,11.64,35.79,297.03,5,0.5,297.03,0.1,2.27
23/01/2024 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12279.48,0.133,05/02/2024 00:00:00,05/02/2024 00:00:00,26/01/2024 00:00:00,TAKE_PROFIT_HIT,LONG,39864.0,42171.76,42171.76,35248.49,0.432,5.47,13.09,301.63,5,0.5,301.63,0.1,5.3
27/01/2024 00:00:00,15/02/2024 17:11:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,12581.11,0.122,09/02/2024 00:00:00,09/02/2024 00:00:00,08/02/2024 00:00:00,TAKE_PROFIT_HIT,LONG,42115.0,44695.25,44695.25,36954.51,0.408,5.77,13.96,309.65,5,0.5,309.65,0.1,5.14
