Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/11/2018 20:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10000.0,0.557,22/11/2018 16:00:00,22/11/2018 16:00:00,22/11/2018 16:00:00,EXPIRED,LONG,4355.0,4397.0,4654.01,3457.98,0.243,6.42,25.94,164.12,5,0.3,20.97,0.1,2.4257350000000004
07/11/2019 00:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10020.97,0.339,08/11/2019 20:00:00,08/11/2019 20:00:00,08/11/2019 20:00:00,EXPIRED,LONG,9296.0,8768.0,9789.17,7816.49,0.314,5.04,18.93,164.03,5,0.3,-182.14,0.1,3.1513440000000004
19/05/2021 16:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9838.83,0.027,21/05/2021 12:00:00,21/05/2021 12:00:00,21/05/2021 12:00:00,EXPIRED,LONG,39397.0,36875.0,45441.88,21262.38,0.108,13.3,85.29,162.15,5,0.3,-69.16,0.1,1.063719
21/06/2021 08:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9769.67,0.223,23/06/2021 04:00:00,23/06/2021 04:00:00,21/06/2021 08:00:00,TAKE_PROFIT_HIT,LONG,32536.0,33264.88,33264.88,30349.38,0.743,2.19,7.2,155.28,5,0.3,155.28,0.1,7.255528000000001
26/05/2022 16:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9924.95,0.239,28/05/2022 12:00:00,28/05/2022 12:00:00,28/05/2022 12:00:00,EXPIRED,LONG,29403.0,28971.0,30093.88,27330.37,0.708,2.3,7.58,158.09,5,0.3,-110.28,0.1,7.027317
03/05/2019 20:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9814.67,1.133,05/05/2019 16:00:00,05/05/2019 16:00:00,04/05/2019 00:00:00,TAKE_PROFIT_HIT,LONG,5660.0,5804.4,5804.4,5226.8,0.653,2.49,8.29,157.19,5,0.3,157.19,0.1,6.412780000000001
25/05/2021 12:00:00,08/02/2024 12:53:06,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9971.86,0.044,27/05/2021 08:00:00,27/05/2021 08:00:00,27/05/2021 08:00:00,EXPIRED,LONG,38332.0,39745.0,42089.85,27058.46,0.169,8.93,41.66,163.66,5,0.3,60.49,0.1,1.6866079999999999
02/03/2022 12:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10032.35,0.093,04/03/2022 08:00:00,04/03/2022 08:00:00,04/03/2022 08:00:00,EXPIRED,LONG,44128.0,41661.0,45922.67,38743.99,0.409,3.91,13.9,162.8,5,0.3,-233.53,0.1,4.103904
02/02/2018 04:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9798.82,0.368,04/02/2018 00:00:00,04/02/2018 00:00:00,02/02/2018 12:00:00,TAKE_PROFIT_HIT,LONG,8428.0,8871.43,8871.43,7097.72,0.317,5.0,18.74,160.08,5,0.3,160.08,0.1,3.101504
17/08/2020 16:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9958.9,0.897,19/08/2020 12:00:00,19/08/2020 12:00:00,19/08/2020 04:00:00,STOP_LOSS_HIT,LONG,12346.0,11790.6,12531.13,11790.6,1.112,1.48,4.71,154.99,5,0.3,-509.27,0.1,11.074362
18/05/2019 16:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9449.63,0.91,20/05/2019 12:00:00,20/05/2019 12:00:00,19/05/2019 00:00:00,TAKE_PROFIT_HIT,LONG,7243.0,7415.99,7415.99,6724.05,0.698,2.33,7.72,150.83,5,0.3,150.83,0.1,6.591130000000001
18/10/2019 20:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9600.46,0.681,20/10/2019 16:00:00,20/10/2019 16:00:00,20/10/2019 16:00:00,TAKE_PROFIT_HIT,LONG,7961.0,8195.9,8195.9,7256.29,0.565,2.87,9.71,154.55,5,0.3,154.55,0.1,5.421441000000001
09/05/2022 08:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9755.01,0.375,11/05/2022 04:00:00,11/05/2022 04:00:00,09/05/2022 08:00:00,TAKE_PROFIT_HIT,LONG,33098.0,33531.64,33531.64,31797.08,1.272,1.29,4.09,150.2,5,0.3,150.2,0.1,12.411750000000001
15/09/2020 00:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9905.21,1.197,16/09/2020 20:00:00,16/09/2020 20:00:00,15/09/2020 12:00:00,TAKE_PROFIT_HIT,LONG,10762.0,10899.97,10899.97,10348.1,1.301,1.27,4.0,152.27,5,0.3,152.27,0.1,12.882114000000001
23/04/2022 04:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10057.48,0.075,25/04/2022 00:00:00,25/04/2022 00:00:00,25/04/2022 00:00:00,EXPIRED,LONG,39616.0,39261.0,41848.88,32917.37,0.295,5.34,20.35,164.49,5,0.3,-29.6,0.1,2.9712
18/08/2019 00:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10027.88,0.418,19/08/2019 20:00:00,19/08/2019 20:00:00,19/08/2019 04:00:00,TAKE_PROFIT_HIT,LONG,10116.0,10515.5,10515.5,8917.5,0.422,3.8,13.44,162.76,5,0.3,162.76,0.1,4.228488
18/06/2021 20:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10190.64,0.122,20/06/2021 16:00:00,20/06/2021 16:00:00,20/06/2021 16:00:00,EXPIRED,LONG,35809.0,35482.0,37203.65,31625.07,0.429,3.75,13.23,165.78,5,0.3,-44.26,0.1,4.368698
14/03/2019 04:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10146.38,3.598,16/03/2019 00:00:00,16/03/2019 00:00:00,14/03/2019 12:00:00,TAKE_PROFIT_HIT,LONG,3839.0,3886.0,3886.0,3698.0,1.361,1.21,3.81,155.29,5,0.3,155.29,0.1,13.812722
24/03/2022 20:00:00,08/02/2024 12:53:07,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10301.67,0.251,26/03/2022 16:00:00,26/03/2022 16:00:00,25/03/2022 12:00:00,TAKE_PROFIT_HIT,LONG,44008.0,44693.12,44693.12,41952.65,1.072,1.53,4.9,160.92,5,0.3,160.92,0.1,11.046007999999999
23/04/2018 04:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10462.59,1.091,25/04/2018 00:00:00,25/04/2018 00:00:00,24/04/2018 00:00:00,TAKE_PROFIT_HIT,LONG,8925.0,9084.78,9084.78,8445.67,0.931,1.76,5.68,164.58,5,0.3,164.58,0.1,9.737175
08/01/2020 08:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10627.17,1.601,10/01/2020 04:00:00,10/01/2020 04:00:00,08/01/2020 16:00:00,STOP_LOSS_HIT,LONG,8336.0,8004.09,8446.64,8004.09,1.256,1.31,4.15,163.79,5,0.3,-544.73,0.1,13.345936000000002
31/03/2020 04:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10082.44,0.515,02/04/2020 00:00:00,02/04/2020 00:00:00,02/04/2020 00:00:00,EXPIRED,LONG,6454.0,6624.0,6780.27,5475.2,0.33,4.81,17.88,164.71,5,0.3,84.23,0.1,3.3238100000000004
26/11/2019 20:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10166.67,0.486,28/11/2019 16:00:00,28/11/2019 16:00:00,27/11/2019 16:00:00,TAKE_PROFIT_HIT,LONG,7163.0,7511.94,7511.94,6116.19,0.342,4.65,17.12,166.1,5,0.3,166.1,0.1,3.481218
08/02/2018 16:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10332.77,1.353,10/02/2018 12:00:00,10/02/2018 12:00:00,08/02/2018 16:00:00,STOP_LOSS_HIT,LONG,8402.0,8020.08,8529.31,8020.08,1.1,1.49,4.76,160.88,5,0.3,-528.11,0.1,11.367906
02/07/2021 16:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9804.66,0.331,04/07/2021 12:00:00,04/07/2021 12:00:00,02/07/2021 20:00:00,TAKE_PROFIT_HIT,LONG,33352.0,33845.68,33845.68,31870.96,1.126,1.46,4.65,152.37,5,0.3,152.37,0.1,11.039512000000002
06/09/2019 20:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9957.03,0.521,08/09/2019 16:00:00,08/09/2019 16:00:00,08/09/2019 16:00:00,EXPIRED,LONG,10351.0,10355.0,10669.82,9394.54,0.542,2.99,10.18,160.71,5,0.3,-3.31,0.1,5.392871
02/05/2021 12:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9953.72,0.124,04/05/2021 08:00:00,04/05/2021 08:00:00,03/05/2021 00:00:00,TAKE_PROFIT_HIT,LONG,56633.0,57976.24,57976.24,52603.28,0.706,2.32,7.66,159.54,5,0.3,159.54,0.1,7.022492000000001
19/06/2018 00:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10113.26,1.005,20/06/2018 20:00:00,20/06/2018 20:00:00,20/06/2018 20:00:00,EXPIRED,LONG,6689.0,6758.0,6856.76,6185.71,0.665,2.45,8.14,161.88,5,0.3,62.62,0.1,6.7224450000000004
27/01/2019 04:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10175.88,1.794,29/01/2019 00:00:00,29/01/2019 00:00:00,29/01/2019 00:00:00,EXPIRED,LONG,3549.0,3408.0,3643.52,3265.44,0.626,2.59,8.68,163.2,5,0.3,-259.32,0.1,6.366906
24/09/2021 12:00:00,08/02/2024 12:53:08,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,9916.56,0.152,26/09/2021 08:00:00,26/09/2021 08:00:00,24/09/2021 20:00:00,TAKE_PROFIT_HIT,LONG,41990.0,43075.83,43075.83,38732.53,0.644,2.52,8.41,158.66,5,0.3,158.66,0.1,6.38248
06/06/2022 08:00:00,08/02/2024 12:53:09,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,10075.22,0.278,08/06/2022 04:00:00,08/06/2022 04:00:00,07/06/2022 00:00:00,STOP_LOSS_HIT,LONG,31369.0,29558.75,31972.42,29558.75,0.866,1.89,6.12,159.03,5,0.3,-511.97,0.1,8.720582
