Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
02/09/2023 04:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10000.0,0.307,04/09/2023 00:00:00,04/09/2023 00:00:00,04/09/2023 00:00:00,EXPIRED,LONG,25795.0,25984.0,26608.11,24168.78,0.792,3.06,6.73,241.7,5,0.5,50.1,0.1,7.92
04/09/2023 04:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10050.1,0.254,06/09/2023 00:00:00,06/09/2023 00:00:00,06/09/2023 00:00:00,EXPIRED,LONG,25957.0,25771.0,26946.33,23978.34,0.656,3.67,8.25,244.7,5,0.5,-53.83,0.1,6.59
06/09/2023 20:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,9996.27,0.384,08/09/2023 16:00:00,08/09/2023 16:00:00,07/09/2023 20:00:00,TAKE_PROFIT_HIT,LONG,25752.0,26403.53,26403.53,24448.95,0.989,2.47,5.33,240.3,5,0.5,240.3,0.1,9.89
08/09/2023 16:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10236.57,0.461,10/09/2023 12:00:00,10/09/2023 12:00:00,10/09/2023 12:00:00,EXPIRED,LONG,25899.0,25769.0,26453.86,24789.28,1.166,2.1,4.48,243.85,5,0.5,-71.87,0.1,11.94
10/09/2023 16:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10164.7,0.389,12/09/2023 12:00:00,12/09/2023 12:00:00,12/09/2023 12:00:00,EXPIRED,LONG,25790.0,26207.0,26442.44,24485.12,0.987,2.47,5.33,243.77,5,0.5,152.18,0.1,10.03
13/09/2023 04:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10316.88,0.473,15/09/2023 00:00:00,15/09/2023 00:00:00,14/09/2023 00:00:00,TAKE_PROFIT_HIT,LONG,25907.0,26452.55,26452.55,24815.9,1.188,2.06,4.4,245.8,5,0.5,245.8,0.1,12.25
14/09/2023 12:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10562.68,0.366,16/09/2023 08:00:00,16/09/2023 08:00:00,16/09/2023 08:00:00,EXPIRED,LONG,26706.0,26527.0,27426.55,25264.9,0.925,2.63,5.7,253.95,5,0.5,-75.28,0.1,9.77
17/09/2023 20:00:00,15/02/2024 17:11:11,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10487.4,0.292,19/09/2023 16:00:00,19/09/2023 16:00:00,19/09/2023 08:00:00,TAKE_PROFIT_HIT,LONG,26535.0,27434.3,27434.3,24736.4,0.739,3.28,7.27,254.85,5,0.5,254.85,0.1,7.75
21/09/2023 20:00:00,15/02/2024 17:11:12,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10742.25,0.502,23/09/2023 16:00:00,23/09/2023 16:00:00,23/09/2023 16:00:00,EXPIRED,LONG,26578.0,26618.0,27113.33,25507.34,1.242,1.97,4.2,255.4,5,0.5,6.74,0.1,13.34
24/09/2023 20:00:00,15/02/2024 17:11:12,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10748.99,0.468,26/09/2023 16:00:00,26/09/2023 16:00:00,26/09/2023 16:00:00,EXPIRED,LONG,26251.0,26249.0,26825.78,25101.44,1.143,2.14,4.58,256.71,5,0.5,-13.23,0.1,12.29
27/09/2023 16:00:00,15/02/2024 17:11:12,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10735.76,0.387,29/09/2023 12:00:00,29/09/2023 12:00:00,28/09/2023 16:00:00,TAKE_PROFIT_HIT,LONG,26233.0,26927.02,26927.02,24844.97,0.946,2.58,5.59,258.44,5,0.5,258.44,0.1,10.15
