Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
02/09/2023 04:00:00,15/02/2024 17:13:16,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10000.0,0.205,04/09/2023 00:00:00,04/09/2023 00:00:00,04/09/2023 00:00:00,EXPIRED,LONG,25795.0,25984.0,27014.67,23355.68,0.529,4.51,10.44,244.74,5,0.5,33.46,0.1,5.29
04/09/2023 04:00:00,15/02/2024 17:13:16,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10033.46,0.169,06/09/2023 00:00:00,06/09/2023 00:00:00,06/09/2023 00:00:00,EXPIRED,LONG,25957.0,25771.0,27441.0,22989.0,0.437,5.41,12.91,246.41,5,0.5,-35.82,0.1,4.39
06/09/2023 20:00:00,15/02/2024 17:13:16,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,9997.64,0.256,08/09/2023 16:00:00,08/09/2023 16:00:00,08/09/2023 16:00:00,EXPIRED,LONG,25752.0,25899.0,26729.29,23797.43,0.659,3.66,8.21,243.6,5,0.5,31.04,0.1,6.59
10/09/2023 08:00:00,15/02/2024 17:13:16,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10028.68,0.252,12/09/2023 04:00:00,12/09/2023 04:00:00,12/09/2023 04:00:00,EXPIRED,LONG,25802.0,25798.0,26795.78,23814.44,0.648,3.71,8.35,243.93,5,0.5,-7.51,0.1,6.5
13/09/2023 04:00:00,15/02/2024 17:13:16,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10021.17,0.306,15/09/2023 00:00:00,15/09/2023 00:00:00,14/09/2023 12:00:00,TAKE_PROFIT_HIT,LONG,25907.0,26725.32,26725.32,24270.35,0.791,3.06,6.74,242.48,5,0.5,242.48,0.1,7.93
16/09/2023 04:00:00,15/02/2024 17:13:17,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10263.65,0.287,18/09/2023 00:00:00,18/09/2023 00:00:00,18/09/2023 00:00:00,EXPIRED,LONG,26498.0,26657.0,27393.52,24706.96,0.741,3.27,7.25,249.41,5,0.5,38.03,0.1,7.6
18/09/2023 12:00:00,15/02/2024 17:13:17,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10301.68,0.225,20/09/2023 08:00:00,20/09/2023 08:00:00,20/09/2023 08:00:00,EXPIRED,LONG,27279.0,27105.0,28422.59,24991.82,0.596,4.02,9.15,251.17,5,0.5,-45.29,0.1,6.14
21/09/2023 20:00:00,15/02/2024 17:13:17,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10256.39,0.319,23/09/2023 16:00:00,23/09/2023 16:00:00,23/09/2023 16:00:00,EXPIRED,LONG,26578.0,26618.0,27380.99,24972.01,0.827,2.93,6.43,247.67,5,0.5,4.28,0.1,8.48
24/09/2023 20:00:00,15/02/2024 17:13:17,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10260.67,0.298,26/09/2023 16:00:00,26/09/2023 16:00:00,26/09/2023 16:00:00,EXPIRED,LONG,26251.0,26249.0,27113.17,24526.66,0.762,3.18,7.03,249.11,5,0.5,-8.42,0.1,7.82
27/09/2023 16:00:00,15/02/2024 17:13:17,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10252.25,0.246,29/09/2023 12:00:00,29/09/2023 12:00:00,28/09/2023 16:00:00,TAKE_PROFIT_HIT,LONG,26233.0,27274.03,27274.03,24150.95,0.629,3.82,8.62,249.64,5,0.5,249.64,0.1,6.45
01/10/2023 00:00:00,15/02/2024 17:13:18,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10501.89,0.319,02/10/2023 20:00:00,02/10/2023 20:00:00,01/10/2023 20:00:00,TAKE_PROFIT_HIT,LONG,27046.0,27868.42,27868.42,25401.17,0.822,2.95,6.48,253.72,5,0.5,253.72,0.1,8.63
02/10/2023 12:00:00,15/02/2024 17:13:18,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10755.61,0.256,04/10/2023 08:00:00,04/10/2023 08:00:00,04/10/2023 08:00:00,EXPIRED,LONG,28047.0,27560.0,29098.58,25943.85,0.668,3.61,8.11,262.02,5,0.5,-131.85,0.1,7.18
08/10/2023 16:00:00,15/02/2024 17:13:18,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10623.76,0.212,10/10/2023 12:00:00,10/10/2023 12:00:00,10/10/2023 12:00:00,EXPIRED,LONG,27908.0,27415.0,29161.02,25401.95,0.557,4.3,9.87,259.72,5,0.5,-110.44,0.1,5.92
11/10/2023 04:00:00,15/02/2024 17:13:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10513.32,0.24,13/10/2023 00:00:00,13/10/2023 00:00:00,13/10/2023 00:00:00,EXPIRED,LONG,27021.0,26773.0,28118.23,24826.54,0.617,3.9,8.84,256.85,5,0.5,-66.01,0.1,6.49
16/10/2023 04:00:00,15/02/2024 17:13:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10447.31,0.309,18/10/2023 00:00:00,18/10/2023 00:00:00,16/10/2023 12:00:00,TAKE_PROFIT_HIT,LONG,27847.0,28691.68,28691.68,26157.64,0.824,2.94,6.46,252.41,5,0.5,252.41,0.1,8.6
16/10/2023 16:00:00,15/02/2024 17:13:19,Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,FOUR_HOUR,10699.72,0.247,18/10/2023 12:00:00,18/10/2023 12:00:00,18/10/2023 12:00:00,EXPIRED,LONG,28474.0,28255.0,29558.27,26305.46,0.657,3.67,8.24,260.78,5,0.5,-61.12,0.1,7.03
