Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
20/09/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10000.0,0.656,03/10/2023 00:00:00,03/10/2023 00:00:00,24/09/2023 00:00:00,STOP_LOSS_HIT,LONG,27129.0,26366.25,27891.75,26366.25,1.78,2.73,2.89,482.56,5,1.0,-518.16,0.1,17.8
25/09/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,9481.84,0.407,08/10/2023 00:00:00,08/10/2023 00:00:00,01/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,26295.0,27458.94,27458.94,25131.06,1.129,4.24,4.63,463.02,5,1.0,463.02,0.1,10.7
09/10/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,9944.86,0.822,22/10/2023 00:00:00,22/10/2023 00:00:00,11/10/2023 00:00:00,STOP_LOSS_HIT,LONG,27573.0,26968.23,28177.77,26968.23,2.279,2.15,2.24,474.45,5,1.0,-519.79,0.1,22.67
12/10/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,9425.07,0.394,25/10/2023 00:00:00,25/10/2023 00:00:00,16/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,26755.0,27951.84,27951.84,25558.16,1.118,4.28,4.68,461.01,5,1.0,461.01,0.1,10.54
21/10/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,9886.08,0.55,03/11/2023 00:00:00,03/11/2023 00:00:00,23/10/2023 00:00:00,TAKE_PROFIT_HIT,LONG,29920.0,30819.38,30819.38,29020.62,1.665,2.92,3.1,478.2,5,1.0,478.2,0.1,16.46
24/10/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10364.28,0.513,06/11/2023 00:00:00,06/11/2023 00:00:00,24/10/2023 00:00:00,STOP_LOSS_HIT,LONG,33920.0,32910.54,34929.46,32910.54,1.679,2.89,3.07,500.45,5,1.0,-535.25,0.1,17.4
25/10/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,9829.03,0.406,07/11/2023 00:00:00,07/11/2023 00:00:00,02/11/2023 00:00:00,TAKE_PROFIT_HIT,LONG,34502.0,35713.71,35713.71,33290.29,1.425,3.39,3.64,477.94,5,1.0,477.94,0.1,14.01
14/11/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10306.97,0.124,27/11/2023 00:00:00,27/11/2023 00:00:00,27/11/2023 00:00:00,EXPIRED,LONG,35575.0,37239.0,39726.63,31423.37,0.428,10.45,13.21,510.39,5,1.0,201.93,0.1,4.41
28/11/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,10508.9,0.369,11/12/2023 00:00:00,11/12/2023 00:00:00,02/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,37837.0,39261.99,39261.99,36412.02,1.329,3.63,3.91,511.86,5,1.0,511.86,0.1,13.96
03/12/2023 00:00:00,15/02/2024 17:10:10,Upscale-Upscale-DUMMY_Gemini_BTCUSD_1h_26_08_23_to_14_02_24.csv,BTC_USD,DAY,11020.76,0.417,16/12/2023 00:00:00,16/12/2023 00:00:00,04/12/2023 00:00:00,TAKE_PROFIT_HIT,LONG,39986.0,41306.31,41306.31,38665.7,1.513,3.2,3.41,533.9,5,1.0,533.9,0.1,16.67
