Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount
02/12/2018 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10000.0,0.71,15/12/2018 00:00:00,15/12/2018 00:00:00,03/12/2018 00:00:00,TAKE_PROFIT_HIT,SHORT,4173.0,3938.23,3938.23,4877.3,0.296,5.96,14.44,163.72,5,0.3,163.72,0.1,2.9628300000000003
04/02/2022 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10163.72,0.07,17/02/2022 00:00:00,17/02/2022 00:00:00,07/02/2022 00:00:00,TAKE_PROFIT_HIT,LONG,41588.0,43990.96,43990.96,34379.14,0.286,5.46,20.97,165.3,5,0.3,165.3,0.1,2.9111600000000006
08/02/2020 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10329.02,1.068,21/02/2020 00:00:00,21/02/2020 00:00:00,09/02/2020 00:00:00,TAKE_PROFIT_HIT,LONG,9877.0,10038.19,10038.19,9393.42,1.021,1.61,5.15,161.6,5,0.3,161.6,0.1,10.548636000000002
24/05/2022 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10490.62,0.113,06/06/2022 00:00:00,06/06/2022 00:00:00,30/05/2022 00:00:00,TAKE_PROFIT_HIT,LONG,29647.0,31191.74,31191.74,25012.78,0.319,4.95,18.53,171.21,5,0.3,171.21,0.1,3.350111
14/01/2021 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10661.83,0.113,27/01/2021 00:00:00,27/01/2021 00:00:00,14/01/2021 00:00:00,TAKE_PROFIT_HIT,SHORT,39136.0,37560.36,37560.36,43862.91,0.415,4.19,10.78,173.62,5,0.3,173.62,0.1,4.4223680000000005
08/02/2020 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,10835.45,1.12,21/02/2020 00:00:00,21/02/2020 00:00:00,09/02/2020 00:00:00,TAKE_PROFIT_HIT,LONG,9877.0,10038.19,10038.19,9393.42,1.021,1.61,5.15,169.47,5,0.3,169.47,0.1,11.062240000000001
13/05/2022 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11004.92,0.272,26/05/2022 00:00:00,26/05/2022 00:00:00,13/05/2022 00:00:00,TAKE_PROFIT_HIT,LONG,29305.0,29978.43,29978.43,27284.71,0.724,2.25,7.4,175.2,5,0.3,175.2,0.1,7.970960000000002
07/08/2021 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11180.12,0.092,20/08/2021 00:00:00,20/08/2021 00:00:00,10/08/2021 00:00:00,TAKE_PROFIT_HIT,LONG,44568.0,46589.61,46589.61,38503.19,0.367,4.34,15.75,181.89,5,0.3,181.89,0.1,4.100256000000001
13/09/2021 00:00:00,02/02/2024 11:06:26,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11362.01,0.122,26/09/2021 00:00:00,26/09/2021 00:00:00,20/09/2021 00:00:00,TAKE_PROFIT_HIT,SHORT,44960.0,43408.88,43408.88,49613.36,0.483,3.57,9.38,183.75,5,0.3,183.75,0.1,5.48512
27/01/2018 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11545.76,0.199,09/02/2018 00:00:00,09/02/2018 00:00:00,30/01/2018 00:00:00,TAKE_PROFIT_HIT,SHORT,11458.0,10488.88,10488.88,14365.35,0.197,9.24,20.24,190.57,5,0.3,190.57,0.1,2.2801420000000006
11/11/2020 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11736.33,0.219,24/11/2020 00:00:00,24/11/2020 00:00:00,16/11/2020 00:00:00,TAKE_PROFIT_HIT,LONG,15709.0,16603.04,16603.04,13026.87,0.293,5.38,20.59,192.35,5,0.3,192.35,0.1,3.440271
13/03/2021 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11928.68,0.103,26/03/2021 00:00:00,26/03/2021 00:00:00,15/03/2021 00:00:00,STOP_LOSS_HIT,LONG,61203.0,55406.35,63135.22,55406.35,0.528,3.06,10.46,192.71,5,0.3,-603.36,0.1,6.303909
13/04/2021 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11325.32,0.061,26/04/2021 00:00:00,26/04/2021 00:00:00,13/04/2021 00:00:00,TAKE_PROFIT_HIT,SHORT,63537.0,60441.48,60441.48,72823.57,0.342,5.12,12.75,184.95,5,0.3,184.95,0.1,3.8757570000000006
11/06/2018 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11510.27,0.879,24/06/2018 00:00:00,24/06/2018 00:00:00,11/06/2018 00:00:00,TAKE_PROFIT_HIT,SHORT,6873.0,6654.85,6654.85,7527.45,0.525,3.28,8.69,185.71,5,0.3,185.71,0.1,6.041367
28/01/2022 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11695.98,0.088,10/02/2022 00:00:00,10/02/2022 00:00:00,04/02/2022 00:00:00,TAKE_PROFIT_HIT,LONG,37760.0,39966.7,39966.7,31139.92,0.284,5.52,21.26,190.87,5,0.3,190.87,0.1,3.32288
22/03/2020 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11886.85,1.037,04/04/2020 00:00:00,04/04/2020 00:00:00,22/03/2020 00:00:00,TAKE_PROFIT_HIT,LONG,5820.0,6011.01,6011.01,5246.96,0.508,3.18,10.92,192.04,5,0.3,192.04,0.1,6.03534
06/06/2019 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12078.89,0.499,19/06/2019 00:00:00,19/06/2019 00:00:00,12/06/2019 00:00:00,TAKE_PROFIT_HIT,LONG,7825.0,8228.77,8228.77,6613.69,0.323,4.91,18.32,197.58,5,0.3,197.58,0.1,3.904675
10/01/2018 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12276.47,0.251,23/01/2018 00:00:00,23/01/2018 00:00:00,10/01/2018 00:00:00,TAKE_PROFIT_HIT,SHORT,14898.0,14081.57,14081.57,17347.3,0.305,5.8,14.12,201.18,5,0.3,201.18,0.1,3.7393980000000004
10/08/2018 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12477.65,1.905,23/08/2018 00:00:00,23/08/2018 00:00:00,10/08/2018 00:00:00,STOP_LOSS_HIT,SHORT,6147.0,6474.51,6037.83,6474.51,0.938,1.81,5.06,196.26,5,0.3,-635.62,0.1,11.710035
16/03/2018 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,11842.03,0.569,29/03/2018 00:00:00,29/03/2018 00:00:00,16/03/2018 00:00:00,TAKE_PROFIT_HIT,SHORT,8250.0,7903.01,7903.01,9290.99,0.396,4.39,11.2,192.74,5,0.3,192.74,0.1,4.69425
14/09/2020 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12034.77,0.776,27/09/2020 00:00:00,27/09/2020 00:00:00,16/09/2020 00:00:00,TAKE_PROFIT_HIT,LONG,10690.0,10948.54,10948.54,9914.39,0.689,2.36,7.82,192.33,5,0.3,192.33,0.1,8.295440000000001
27/05/2022 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12227.1,0.268,09/06/2022 00:00:00,09/06/2022 00:00:00,27/05/2022 00:00:00,TAKE_PROFIT_HIT,LONG,28609.0,29369.43,29369.43,26327.72,0.627,2.59,8.66,196.13,5,0.3,196.13,0.1,7.667212000000001
28/11/2021 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12423.23,0.087,11/12/2021 00:00:00,11/12/2021 00:00:00,28/11/2021 00:00:00,TAKE_PROFIT_HIT,SHORT,57356.0,54978.02,54978.02,64489.94,0.402,4.33,11.06,201.89,5,0.3,201.89,0.1,4.989972
10/12/2020 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12625.12,0.15,23/12/2020 00:00:00,23/12/2020 00:00:00,16/12/2020 00:00:00,TAKE_PROFIT_HIT,LONG,18260.0,19663.34,19663.34,14049.99,0.217,7.14,29.96,207.76,5,0.3,207.76,0.1,2.7390000000000003
17/01/2021 00:00:00,02/02/2024 11:06:27,Bitfinex_BTCUSD_d_17_12_17_to_30_06_22.csv,BTC_USD,DAY,12832.88,0.127,30/01/2021 00:00:00,30/01/2021 00:00:00,17/01/2021 00:00:00,TAKE_PROFIT_HIT,SHORT,35900.0,34222.04,34222.04,40933.9,0.355,4.9,12.3,208.54,5,0.3,208.54,0.1,4.5593
