Open,Last update,Platform,Symbol,Timeframe,Account balance at open,Size,Expected close,Expiry,Close,Status,Side,Opening price,Closing price,Take profit,Stop loss,Leverage,TP price %,SL price %,Expected profit,Risk %,R/R ratio,PnL,Fee %,Fee Amount,Order Type
11/09/2020 00:00:00,18/06/2023 11:37:42,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,200.0,0.01,12/09/2020 16:00:00,12/09/2020 20:00:00,12/09/2020 20:00:00,EXPIRED,SHORT,10230.0,10449.0,9835.52,10624.49,0.511,4.01,3.71,3.87,2,1.0,-2.27,0.075,0.07672499999999999,TAKER
24/03/2021 12:00:00,18/06/2023 11:37:43,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,197.73,0.002,25/03/2021 16:00:00,26/03/2021 08:00:00,24/03/2021 20:00:00,TAKE_PROFIT_HIT,SHORT,56249.0,54434.35,54434.35,58063.65,0.569,3.33,3.13,3.54,2,1.0,3.54,0.075,0.0843735,TAKER
26/12/2017 12:00:00,18/06/2023 11:37:43,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,201.27,0.005,27/12/2017 08:00:00,28/12/2017 08:00:00,26/12/2017 16:00:00,STOP_LOSS_HIT,LONG,15781.0,15048.07,16513.94,15048.07,0.392,4.44,4.87,3.61,2,1.0,-3.72,0.075,0.059178749999999995,TAKER
16/02/2022 16:00:00,18/06/2023 11:37:44,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,197.55,0.003,18/02/2022 16:00:00,18/02/2022 12:00:00,17/02/2022 12:00:00,TAKE_PROFIT_HIT,SHORT,44249.0,42829.3,42829.3,45668.71,0.672,3.31,3.11,4.16,2,1.0,4.16,0.075,0.09956025,TAKER
06/06/2021 16:00:00,18/06/2023 11:37:44,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,201.71,0.003,08/06/2021 16:00:00,08/06/2021 12:00:00,07/06/2021 20:00:00,TAKE_PROFIT_HIT,SHORT,35758.0,34373.3,34373.3,37142.7,0.532,4.03,3.73,4.07,2,1.0,4.07,0.075,0.0804555,TAKER
20/01/2018 08:00:00,18/06/2023 11:37:44,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,205.78,0.01,22/01/2018 04:00:00,22/01/2018 04:00:00,20/01/2018 16:00:00,STOP_LOSS_HIT,SHORT,12346.0,12742.45,11949.55,12742.45,0.6,3.32,3.11,3.87,2,1.0,-4.06,0.075,0.09259500000000001,TAKER
05/01/2021 16:00:00,18/06/2023 11:37:45,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,201.72,0.002,07/01/2021 16:00:00,07/01/2021 12:00:00,06/01/2021 04:00:00,TAKE_PROFIT_HIT,LONG,33815.0,35522.78,35522.78,32107.22,0.335,4.81,5.32,3.36,2,1.0,3.36,0.075,0.0507225,TAKER
26/10/2021 00:00:00,18/06/2023 11:37:45,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,205.08,0.002,28/10/2021 00:00:00,27/10/2021 20:00:00,26/10/2021 20:00:00,TAKE_PROFIT_HIT,SHORT,62765.0,60684.89,60684.89,64845.12,0.612,3.43,3.21,4.07,2,1.0,4.07,0.075,0.0941475,TAKER
06/03/2018 04:00:00,18/06/2023 11:37:45,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,209.15,0.012,08/03/2018 04:00:00,08/03/2018 00:00:00,06/03/2018 08:00:00,TAKE_PROFIT_HIT,SHORT,11265.0,10909.86,10909.86,11620.15,0.646,3.26,3.06,4.16,2,1.0,4.16,0.075,0.101385,TAKER
23/12/2019 12:00:00,18/06/2023 11:37:45,Upscale-Gemini_BTCUSD_1h_17_12_17_to_30_06_22.csv,BTC_USD,FOUR_HOUR,213.31,0.013,24/12/2019 00:00:00,25/12/2019 08:00:00,24/12/2019 04:00:00,TAKE_PROFIT_HIT,SHORT,7586.0,7253.24,7253.24,7918.76,0.462,4.59,4.2,4.25,2,1.0,4.25,0.075,0.07396349999999999,TAKER
