https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1608336000000,2020-12-19 00:00:00,BTC/USDC,23142.61595247,24173.13353701,22783.04824363,23869.75002536,4686760.25276725,199.88970456,0,0,0,23446.73160172
1608249600000,2020-12-18 00:00:00,BTC/USDC,22767.2364264,23251.27111883,22353.99267086,23146.08675064,4099270.26868841,179.50577925,0,0,0,22836.42502105
1608163200000,2020-12-17 00:00:00,BTC/USDC,21366.36327546,23770.55952705,21263.97167079,22836.40001707,10186035.0846961,448.14944497,0,0,0,22729.10342526
1608076800000,2020-12-16 00:00:00,BTC/USDC,19447.6434674,21531.85504239,19293.10344827,21356.75803554,7026203.45372897,342.89731652,0,0,0,20490.69244704
1607990400000,2020-12-15 00:00:00,BTC/USDC,19290.21013557,19566.02268595,19065.53951424,19435.66570896,3410825.47672991,176.22391693,0,0,0,19355.06562417
1607904000000,2020-12-14 00:00:00,BTC/USDC,19113.09706188,19346.99999999,19001.55950594,19276.47060026,1471429.14391768,76.7004394,0,0,0,19184.10318673
1607817600000,2020-12-13 00:00:00,BTC/USDC,18837.93103448,19416.27108352,18716.7092472,19161.30350583,1774307.51467834,92.65937234,0,0,0,19148.71070103
1607731200000,2020-12-12 00:00:00,BTC/USDC,18072.4137931,18955.84572954,18069.11220833,18812.12733529,2234305.05381194,120.43286753,0,0,0,18552.28642841
1607644800000,2020-12-11 00:00:00,BTC/USDC,18262.06896551,18279.34942569,17566,18034.48275862,3138400.12220632,175.41600983,0,0,0,17891.18407862
1607558400000,2020-12-10 00:00:00,BTC/USDC,18544.42181331,18544.76416335,17919,18224.13793103,2128005.41642367,116.48768482,0,0,0,18268.07202591
1607472000000,2020-12-09 00:00:00,BTC/USDC,18300.00000001,18631.03448275,17649.74337809,18548.27586206,4511189.32045424,247.81879291,0,0,0,18203.58039631
1607385600000,2020-12-08 00:00:00,BTC/USDC,19192.67164804,19306.07634,18189.80962666,18325.18268398,2099310.8101171,111.39921272,0,0,0,18844.93398883
1607299200000,2020-12-07 00:00:00,BTC/USDC,19374.32222795,19417.24137931,18915,19199.42438864,1910188.46932964,99.44087912,0,0,0,19209.28783246
1607212800000,2020-12-06 00:00:00,BTC/USDC,19166.09087415,19422.41512053,18859.20713243,19367.8120758,1224974.8553136,63.84471849,0,0,0,19186.78450286
1607126400000,2020-12-05 00:00:00,BTC/USDC,18639.89313115,19159.19259045,18518,19159.19259045,635985.15834511,33.50216716,0,0,0,18983.40353051
1607040000000,2020-12-04 00:00:00,BTC/USDC,19425.52936014,19511.80690554,18585.85089999,18645.30579751,2005530.98262459,104.91545444,0,0,0,19115.68694363
1606953600000,2020-12-03 00:00:00,BTC/USDC,19232.06283401,19609.84584766,18879.31034482,19430.98607649,3090156.81168907,160.11823809,0,0,0,19299.2181812
1606867200000,2020-12-02 00:00:00,BTC/USDC,18772.7489479,19338.23330453,18339.2,19202.54133448,2796251.30708977,148.53500282,0,0,0,18825.53777898
1606780800000,2020-12-01 00:00:00,BTC/USDC,19696.65916655,19919.08065893,18110.74437057,18772.6383998,5681341.97526612,296.3930624,0,0,0,19168.26908586
1606694400000,2020-11-30 00:00:00,BTC/USDC,18224.13793103,19865.77,18224.13793103,19650.32986085,5452113.1580726,285.90722663,0,0,0,19069.51853696
1606608000000,2020-11-29 00:00:00,BTC/USDC,17734.49943257,18346.62975049,17552.38983268,18174.00520131,2341691.51513245,130.07550905,0,0,0,18002.55507154
1606521600000,2020-11-28 00:00:00,BTC/USDC,17142.85876931,17878.24006094,16872.03344528,17731.03448275,2903955.73167342,167.33929438,0,0,0,17353.69891711
1606435200000,2020-11-27 00:00:00,BTC/USDC,17162.15040684,17465.51724137,16427.58620693,17129.76153429,5163739.00636025,303.92096877,0,0,0,16990.40058755
1606348800000,2020-11-26 00:00:00,BTC/USDC,18718.65642016,18903.9211334,16212,17162.43656991,10864023.78097672,630.68679117,0,0,0,17225.7036822
1606262400000,2020-11-25 00:00:00,BTC/USDC,19193.3697837,19517.62488208,18524.65675601,18716.88274626,3800537.40260203,199.48941603,0,0,0,19051.32351498
1606176000000,2020-11-24 00:00:00,BTC/USDC,18390.77692939,19439.02812639,18072.4137931,19168.96551724,5422900.08633679,286.36078539,0,0,0,18937.29994821
1606089600000,2020-11-23 00:00:00,BTC/USDC,18465.51724136,18770.80547632,18025,18390.39213179,2786026.52648628,151.1072746,0,0,0,18437.4083502
1606003200000,2020-11-22 00:00:00,BTC/USDC,18684.54553884,18751.36737805,17652.42432925,18439.87796955,3345795.95877523,182.84856569,0,0,0,18298.17995098
1605916800000,2020-11-21 00:00:00,BTC/USDC,18697.63683645,18973.65569744,18348.27586206,18701.06294216,2616381.88810974,139.95253671,0,0,0,18694.78002768
1605830400000,2020-11-20 00:00:00,BTC/USDC,17814.75485125,18816.63416607,17768.96551724,18668.58330844,2639006.21626631,143.45976481,0,0,0,18395.44502084
1605744000000,2020-11-19 00:00:00,BTC/USDC,17819.66023859,18177.3656179,17352.92093393,17814.97622163,1991888.29181797,111.78358989,0,0,0,17819.14763855
1605657600000,2020-11-18 00:00:00,BTC/USDC,17682.73401771,18474.6947534,17269.36898328,17795.2505782,4679754.10871878,260.97066436,0,0,0,17932.10788728
1605571200000,2020-11-17 00:00:00,BTC/USDC,16708.71076751,17856,16560.49719201,17662.68751916,4747623.82063785,276.41475559,0,0,0,17175.72497352
1605484800000,2020-11-16 00:00:00,BTC/USDC,15945.57096588,16879,15891.02766035,16710.51071698,1837624.46059108,111.47851326,0,0,0,16484.11345696
1605398400000,2020-11-15 00:00:00,BTC/USDC,16113.57368296,16153.68193189,15797.08180218,15969.52312449,634192.67603606,39.6433626,0,0,0,15997.44911739
1605312000000,2020-11-14 00:00:00,BTC/USDC,16340.17666593,16340.17666593,15725.68396657,16099.32022297,1785665.86519114,111.58415459,0,0,0,16002.86233966
1605225600000,2020-11-13 00:00:00,BTC/USDC,16328.56616499,16485.61317354,15991.5015061,16340.17666593,1594680.24568425,98.13945974,0,0,0,16249.12394982
1605139200000,2020-11-12 00:00:00,BTC/USDC,15676.97054796,16354.81396919,15482.75862068,16318.82776534,3038518.92944337,190.33510232,0,0,0,15964.04915544
1605052800000,2020-11-11 00:00:00,BTC/USDC,15314.02161692,15996.12460933,15293.22923713,15699.59936901,3286180.74070767,209.39067478,0,0,0,15694.0166708
1604966400000,2020-11-10 00:00:00,BTC/USDC,15356.14875891,15459.82247256,15097.30673684,15311.69843193,1734241.39835418,113.35475103,0,0,0,15299.23874029
1604880000000,2020-11-09 00:00:00,BTC/USDC,15508.21174395,15855,14839.2,15335.52420992,3304486.89249821,214.95973519,0,0,0,15372.58542664
1604793600000,2020-11-08 00:00:00,BTC/USDC,14822.10248457,15650.23288033,14720.8513226,15500,1790099.06037391,116.92778331,0,0,0,15309.44151765
1604707200000,2020-11-07 00:00:00,BTC/USDC,15599.93388419,15764.60628487,14386.73471,14839.32630818,3628836.20375879,239.63743669,0,0,0,15143.02712415
1604620800000,2020-11-06 00:00:00,BTC/USDC,15607.32871229,15957.74073107,15200,15589.2,3320071.15412514,213.18531601,0,0,0,15573.63901165
1604534400000,2020-11-05 00:00:00,BTC/USDC,14167.64705882,15750,14109.14934738,15587.81494191,3761006.99654848,253.66451825,0,0,0,14826.69717663
1604448000000,2020-11-04 00:00:00,BTC/USDC,14038.23529411,14258.257662,13539.87722432,14142.88939778,3096279.9960426,222.1178482,0,0,0,13939.80727408
1604361600000,2020-11-03 00:00:00,BTC/USDC,13552.94117647,14089.19999999,13300,14005.88235294,2797020.91621265,204.40296379,0,0,0,13683.85694781
1604275200000,2020-11-02 00:00:00,BTC/USDC,13779.4117647,13840.33289468,13219.35306153,13568.86375098,2052228.6790493,151.77597055,0,0,0,13521.43341012
1604188800000,2020-11-01 00:00:00,BTC/USDC,13795.313311,13883.31777342,13635.69738984,13747.05882352,1120501.33053954,81.51357442,0,0,0,13746.19305449
1604102400000,2020-10-31 00:00:00,BTC/USDC,13562.89243009,14087,13442.70903729,13805.6445861,2966642.70834179,215.12559969,0,0,0,13790.28210783
1604016000000,2020-10-30 00:00:00,BTC/USDC,13458.23636853,13677.74434585,13135.91647234,13606.97088293,1522848.07732597,113.5617062,0,0,0,13409.87317189
1603929600000,2020-10-29 00:00:00,BTC/USDC,13274.01908766,13648.69753808,12980.74106769,13458.46167217,2823262.77873329,211.21520249,0,0,0,13366.759331
1603843200000,2020-10-28 00:00:00,BTC/USDC,13607.59815203,13841.81468102,12908.55628299,13283.07034991,2094287.40363638,156.91451668,0,0,0,13346.67720965
1603756800000,2020-10-27 00:00:00,BTC/USDC,13058.836793,13789.2,13058.836793,13631.09006573,4101244.17309419,303.92109723,0,0,0,13494.43724201
1603670400000,2020-10-26 00:00:00,BTC/USDC,13025.7108455,13239.19999999,12787.56452125,13071.40549073,2185723.32101665,167.33571174,0,0,0,13061.90590334
1603584000000,2020-10-25 00:00:00,BTC/USDC,13119.78631397,13351.33242828,12910.17371674,13046.66800849,1942716.12940846,148.70593337,0,0,0,13064.14670472
1603497600000,2020-10-24 00:00:00,BTC/USDC,12918.28247633,13178.31372534,12882.71506957,13126.3331706,926813.98976141,71.04163608,0,0,0,13046.06764289
1603411200000,2020-10-23 00:00:00,BTC/USDC,12959.43720236,13024.17693078,12718.65953391,12963.6788585,1384157.82352097,107.07884016,0,0,0,12926.52984896
1603324800000,2020-10-22 00:00:00,BTC/USDC,12802.85521413,13189.2,12678.78509373,12979.44774095,4296854.78558515,332.28012805,0,0,0,12931.42268483
1603238400000,2020-10-21 00:00:00,BTC/USDC,11901.82209032,13234.06603363,11901.82209032,12820.3819395,6095506.44322241,483.64454987,0,0,0,12603.27743765
1603152000000,2020-10-20 00:00:00,BTC/USDC,11748.61971488,12056.09701852,11689.19156415,11924.5871847,5609898.98472058,472.19172832,0,0,0,11880.55327584
1603065600000,2020-10-19 00:00:00,BTC/USDC,11520.10365687,11830.95013218,11415.71767598,11754.00251129,2243815.50192916,193.08120733,0,0,0,11621.09732457
1602979200000,2020-10-18 00:00:00,BTC/USDC,11352.95305389,11516.51161787,11350.84318248,11516.51161787,1187725.38071475,103.91805612,0,0,0,11429.44186083
1602892800000,2020-10-17 00:00:00,BTC/USDC,11322.45573307,11403.51177843,11245.73050752,11368.6532188,984494.13558347,86.8573599,0,0,0,11334.60810594
1602806400000,2020-10-16 00:00:00,BTC/USDC,11497.48236451,11542.89191002,11200.33144523,11317.54876343,2920809.09482134,257.26731879,0,0,0,11353.20688441
1602720000000,2020-10-15 00:00:00,BTC/USDC,11419.26268201,11601.37408796,11265.51724137,11496.50118952,2385367.55239032,209.04451979,0,0,0,11410.81122234
1602633600000,2020-10-14 00:00:00,BTC/USDC,11437.74834379,11550.80034447,11289.20000001,11418.44679498,2195699.13621704,192.58440275,0,0,0,11401.23034297
1602547200000,2020-10-13 00:00:00,BTC/USDC,11541.72072742,11557.85432285,11305.32752172,11425.79467804,1930586.77059976,168.95568119,0,0,0,11426.58688362
1602460800000,2020-10-12 00:00:00,BTC/USDC,11371.02596843,11716.07583958,11170,11540.98195784,2088477.89648933,182.23436542,0,0,0,11460.39547302
1602374400000,2020-10-11 00:00:00,BTC/USDC,11318.83714242,11438.53014533,11275,11372.50777283,2580152.92028651,226.82064129,0,0,0,11375.30035014
1602288000000,2020-10-10 00:00:00,BTC/USDC,11058.98531421,11484.99,11058.98531421,11291.66407782,1648096.39224763,145.16269705,0,0,0,11353.44290055
1602201600000,2020-10-09 00:00:00,BTC/USDC,10927.9329299,11105.32428628,10841.09242845,11070.3172882,1607939.90790393,145.82395312,0,0,0,11026.58290014
1602115200000,2020-10-08 00:00:00,BTC/USDC,10670.0755094,10957.8330428,10539.80205671,10926.33992569,1894005.87620875,176.43125297,0,0,0,10735.09281561
1602028800000,2020-10-07 00:00:00,BTC/USDC,10587.92155742,10679.02645593,10550,10671.47727082,1293264.63645977,121.84639889,0,0,0,10613.89296886
1601942400000,2020-10-06 00:00:00,BTC/USDC,10793.56389735,10796.92024808,10529.66974745,10610.76709535,1487961.81497964,139.41973128,0,0,0,10672.53394708
1601856000000,2020-10-05 00:00:00,BTC/USDC,10660.33259655,10797.57232982,10626.42090127,10797.57232982,1149725.92302847,107.31571666,0,0,0,10713.49061266
1601769600000,2020-10-04 00:00:00,BTC/USDC,10544.055545,10695.34079176,10523.36178155,10667.27915043,1191084.94551873,112.37573019,0,0,0,10599.1297543
1601683200000,2020-10-03 00:00:00,BTC/USDC,10577.52686453,10607.65041031,10504.59722005,10547.19334841,782598.87846011,74.18839582,0,0,0,10548.80442972
1601596800000,2020-10-02 00:00:00,BTC/USDC,10599.64431262,10662.32817389,10379.92745207,10572.55392252,2305759.46127386,219.40894269,0,0,0,10508.95844537
1601510400000,2020-10-01 00:00:00,BTC/USDC,10783.26085324,10921.65667873,10450,10619.59526715,3586739.16175766,333.65657836,0,0,0,10749.79303386
1601424000000,2020-09-30 00:00:00,BTC/USDC,10842.01779415,10842.01779415,10663.11012807,10768,1204137.4501502,112.2413544,0,0,0,10728.10869565
1601337600000,2020-09-29 00:00:00,BTC/USDC,10666.32608731,10860.89999999,10629.65865143,10842.63043213,1965565.78904577,183.29599702,0,0,0,10723.45179928
1601251200000,2020-09-28 00:00:00,BTC/USDC,10798,10947.92062784,10635.81406302,10695.95755478,1833067.11226907,168.8722134,0,0,0,10854.75860926
1601164800000,2020-09-27 00:00:00,BTC/USDC,10728.48189334,10798.31465717,10592.64954531,10776.4566532,1775830.55156583,165.62430832,0,0,0,10722.04056022
1601078400000,2020-09-26 00:00:00,BTC/USDC,10691.52997684,10833,10655.07642063,10730.53759412,956174.35079065,89.08169386,0,0,0,10733.67949528
1600992000000,2020-09-25 00:00:00,BTC/USDC,10745.85770389,10758.04281568,10554.7251415,10684.7934123,1660439.74983866,156.17280668,0,0,0,10632.0670361
1600905600000,2020-09-24 00:00:00,BTC/USDC,10237.96176378,10791.43174721,10200,10733.88258889,2058016.45256024,195.50208683,0,0,0,10526.82600953
1600819200000,2020-09-23 00:00:00,BTC/USDC,10531.69096463,10535.26182481,10139.2,10227.38048019,1807563.50533086,174.26884895,0,0,0,10372.2697213
1600732800000,2020-09-22 00:00:00,BTC/USDC,10433.06299488,10570.48347966,10353.00000001,10532.41977093,724274.04327936,69.19192425,0,0,0,10467.60949532
1600646400000,2020-09-21 00:00:00,BTC/USDC,10903.28052254,10976.64756103,10291.87420144,10409.9638612,2374070.73249263,225.51554186,0,0,0,10527.30429535
1600560000000,2020-09-20 00:00:00,BTC/USDC,11071.56507045,11071.56507045,10764.97185014,10917.89017758,1251677.62918419,114.89185831,0,0,0,10894.39798081
1600473600000,2020-09-19 00:00:00,BTC/USDC,10938.14859905,11174.90792466,10891.10239542,11081.81097143,629761.49967312,57.08152902,0,0,0,11032.66696749
1600387200000,2020-09-18 00:00:00,BTC/USDC,10941.8985586,11034.47472267,10813.51124631,10932.56619017,1141128.94125122,104.50391277,0,0,0,10919.48531881
1600300800000,2020-09-17 00:00:00,BTC/USDC,10938.26143723,11040.24177773,10751,10940.76126673,1318159.6037481,121.32455553,0,0,0,10864.73878259
1600214400000,2020-09-16 00:00:00,BTC/USDC,10777.85641306,11090.69519698,10672.54832278,10951.11862588,1916741.18727659,175.19692998,0,0,0,10940.49529004
1600128000000,2020-09-15 00:00:00,BTC/USDC,10669.48791084,10929.38223697,10623.29508611,10783.62687176,2097965.59938171,194.67163821,0,0,0,10776.94531505
1600041600000,2020-09-14 00:00:00,BTC/USDC,10332.63443232,10754.76506733,10247.52078727,10670.10330459,2952873.24144488,280.41803246,0,0,0,10530.25447593
1599955200000,2020-09-13 00:00:00,BTC/USDC,10445.08578055,10580.43667139,10212.13438627,10331.85954468,1354817.32785026,130.65456963,0,0,0,10369.45995602
1599868800000,2020-09-12 00:00:00,BTC/USDC,10388.99837708,10477.69129011,10271.00000011,10439.24779423,818513.89382035,78.65613293,0,0,0,10406.23106336
1599782400000,2020-09-11 00:00:00,BTC/USDC,10338.5986714,10399.9407344,10218.03052365,10384.23011306,403794.11681526,39.20773428,0,0,0,10298.83833458
1599696000000,2020-09-10 00:00:00,BTC/USDC,10224.34673,10484.3175432,10224.34673,10344.77869931,1189221.07653877,115.04804455,0,0,0,10336.73437206
1599609600000,2020-09-09 00:00:00,BTC/USDC,10123.10591559,10343.77415895,9983.25324868,10225.32487072,925725.32384167,90.74765927,0,0,0,10201.09313329
1599523200000,2020-09-08 00:00:00,BTC/USDC,10383.68241118,10433.55962742,9850,10117.62587507,1372109.87150111,136.51161963,0,0,0,10051.23135466
1599436800000,2020-09-07 00:00:00,BTC/USDC,10249.94083606,10410.49585884,9883.7268994,10369.54020673,1412134.50351885,139.64712911,0,0,0,10112.16279574
1599350400000,2020-09-06 00:00:00,BTC/USDC,10157.52183022,10347.65256608,10015.84838774,10259.53480946,878927.70843315,86.10435979,0,0,0,10207.7027293
1599264000000,2020-09-05 00:00:00,BTC/USDC,10468.70571469,10571.66584358,9823.71531397,10152.04967555,2322253.73299535,228.93587699,0,0,0,10143.68636112
1599177600000,2020-09-04 00:00:00,BTC/USDC,10178.66501696,10633.93465182,9909.51241576,10480.02529761,3394014.58655848,329.3252417,0,0,0,10305.96552222
1599091200000,2020-09-03 00:00:00,BTC/USDC,11395.90009349,11472.4137931,9999.14,10181.7545,5620279.08198949,524.1071545,0,0,0,10723.53054854
1599004800000,2020-09-02 00:00:00,BTC/USDC,11912.892246,11948.18498978,11160.00000001,11403.33004189,2374411.06873741,207.12041768,0,0,0,11463.91599309
1598918400000,2020-09-01 00:00:00,BTC/USDC,11658.01506824,12058.3590861,11536.1227,11917.7131,1453296.08612633,122.18510257,0,0,0,11894.21668892
1598832000000,2020-08-31 00:00:00,BTC/USDC,11715,11781.16656973,11581.07338417,11654.29185844,852467.49493124,72.84233322,0,0,0,11702.91308979
1598745600000,2020-08-30 00:00:00,BTC/USDC,11462.24484399,11715,11462.24484399,11694.90962162,429753.25556938,36.99939499,0,0,0,11615.14277964
1598659200000,2020-08-29 00:00:00,BTC/USDC,11539.87330597,11583.20789095,11436.60484943,11491.89919032,519536.01795467,45.16050894,0,0,0,11504.21087248
1598572800000,2020-08-28 00:00:00,BTC/USDC,11338,11547.10755728,11284.0492943,11526.56654686,1153911.68570581,100.81661307,0,0,0,11445.65018172
1598486400000,2020-08-27 00:00:00,BTC/USDC,11465.15087503,11583.64796227,11135.61421106,11334.17871385,1516220.63658406,134.05395625,0,0,0,11310.52509749
1598400000000,2020-08-26 00:00:00,BTC/USDC,11324.59757099,11539.2,11257.62385263,11453.30462882,685572.48274468,60.05934959,0,0,0,11414.91686847
1598313600000,2020-08-25 00:00:00,BTC/USDC,11760.64922371,11769.95289996,11120.84192128,11333.32735182,1658775.0937812,145.42021794,0,0,0,11406.77078661
1598227200000,2020-08-24 00:00:00,BTC/USDC,11652.84588738,11824,11596.9864465,11758,694129.53723875,59.16720938,0,0,0,11731.65921652
1598140800000,2020-08-23 00:00:00,BTC/USDC,11675.00754346,11710.74163153,11523.3261833,11657.67494908,945675.64245675,81.30192215,0,0,0,11631.65171804
1598054400000,2020-08-22 00:00:00,BTC/USDC,11521.88421018,11689.2,11367.45881185,11681.05104429,965066.87936341,83.76752938,0,0,0,11520.77525153
1597968000000,2020-08-21 00:00:00,BTC/USDC,11860.04089044,11884.00906735,11489.20000001,11507.27858839,967944.95197461,82.76093872,0,0,0,11695.67391265
1597881600000,2020-08-20 00:00:00,BTC/USDC,11765.1273613,11889.2,11684.0931365,11870.81624071,1208353.98453727,102.44681736,0,0,0,11794.93922481
1597795200000,2020-08-19 00:00:00,BTC/USDC,11955.18663011,12020.85111162,11570.9741,11758.90250889,2320758.57476543,197.43645784,0,0,0,11754.4581186
1597708800000,2020-08-18 00:00:00,BTC/USDC,12309.8600645,12395.73146449,11812.48137001,11959.78893624,2594324.44692282,214.63357601,0,0,0,12087.22556438
1597622400000,2020-08-17 00:00:00,BTC/USDC,11920,12476.40307527,11776.56902868,12294.79543748,2920693.21625257,240.19304734,0,0,0,12159.77418413
1597536000000,2020-08-16 00:00:00,BTC/USDC,11846.9902,11928,11696.92904512,11917,574454.83231069,48.58882572,0,0,0,11822.77661166
1597449600000,2020-08-15 00:00:00,BTC/USDC,11768.0060187,11985.36303869,11684.2375,11874.43569024,1297581.97104794,109.47884769,0,0,0,11852.35320271
1597363200000,2020-08-14 00:00:00,BTC/USDC,11800,11856.8811,11655.70876418,11766.4802043,1485733.22615197,126.36401058,0,0,0,11757.56625112
1597276800000,2020-08-13 00:00:00,BTC/USDC,11567,11799,11275,11775.5347639,2290417.38404907,198.12638183,0,0,0,11560.3856634
1597190400000,2020-08-12 00:00:00,BTC/USDC,11388.80324248,11621.20273988,11163.0256,11568.73555971,4112142.47906232,358.4053331,0,0,0,11473.44109947
1597104000000,2020-08-11 00:00:00,BTC/USDC,11900,11941.96364842,11133.2299,11386.30712778,3101475.8013886,267.34573321,0,0,0,11600.99233359
1597017600000,2020-08-10 00:00:00,BTC/USDC,11691.26156346,12079.6491,11477.43576681,11899.32100136,4998567.55289952,421.42214611,0,0,0,11861.18859447
1596931200000,2020-08-09 00:00:00,BTC/USDC,11781.02184802,11803.21899999,11537.07813103,11688.33872726,1239842.47413173,106.37852414,0,0,0,11655.00728793
1596844800000,2020-08-08 00:00:00,BTC/USDC,11596.77989718,11818.43680435,11523.45043895,11775.53044812,1125336.53309274,96.38348988,0,0,0,11675.61513381
1596758400000,2020-08-07 00:00:00,BTC/USDC,11770.59658769,11916,11339.2,11603.40433594,2555679.99961342,219.45462755,0,0,0,11645.59630455
1596672000000,2020-08-06 00:00:00,BTC/USDC,11757.19467846,11911.83143213,11578.3522747,11771.20693855,1567644.49111746,133.28178639,0,0,0,11761.88085092
1596585600000,2020-08-05 00:00:00,BTC/USDC,11196.80420369,11798.23395861,11087.87602495,11754.70252648,2392646.73801464,208.17728752,0,0,0,11493.31306271
1596499200000,2020-08-04 00:00:00,BTC/USDC,11226.17109637,11414.45448434,11005.62148598,11193.7332951,1573493.82826482,140.20048819,0,0,0,11223.16939533
1596412800000,2020-08-03 00:00:00,BTC/USDC,11072.28601047,11480.94804527,10945.1692,11230.20319243,2348409.2937049,209.05665388,0,0,0,11233.36306268
1596326400000,2020-08-02 00:00:00,BTC/USDC,11833.46779461,12123.01663449,10589.2,11057.62823402,7412915.26556095,656.96611993,0,0,0,11283.55791977
1596240000000,2020-08-01 00:00:00,BTC/USDC,11348.92898838,11880.53302623,11234.2365,11817.46887276,4295194.54697818,369.20712687,0,0,0,11633.56347801
1596153600000,2020-07-31 00:00:00,BTC/USDC,11124.14577947,11451.17857137,10972.02073316,11340.82725264,2332991.90115813,206.98591817,0,0,0,11271.25903918
1596067200000,2020-07-30 00:00:00,BTC/USDC,11094.64755351,11182.9269579,10842.18601591,11110,1258958.48929654,114.16292348,0,0,0,11027.73519563
1595980800000,2020-07-29 00:00:00,BTC/USDC,10930.94460261,11350,10861.06675,11103.1367297,1764728.64493354,158.7534738,0,0,0,11116.15766692
1595894400000,2020-07-28 00:00:00,BTC/USDC,11046.36445697,11235.36029999,10575.8398,10928.78647688,2884118.78244931,261.90019012,0,0,0,11012.28212598
1595808000000,2020-07-27 00:00:00,BTC/USDC,9938.25187729,11393.35780508,9930.79246004,11045.65363242,8485521.42645293,796.59983484,0,0,0,10652.17572905
1595721600000,2020-07-26 00:00:00,BTC/USDC,9705.69118029,10184.99999998,9659.71890981,9938.25187729,2678182.02393175,269.11034756,0,0,0,9951.98456029
1595635200000,2020-07-25 00:00:00,BTC/USDC,9550.07039442,9745.11142641,9535.66891909,9707.16516403,766655.22074511,79.4250577,0,0,0,9652.56108016
1595548800000,2020-07-24 00:00:00,BTC/USDC,9611.34905137,9644.59305018,9473.70735738,9550.07039442,1188500.47509339,124.40255793,0,0,0,9553.66589617
1595462400000,2020-07-23 00:00:00,BTC/USDC,9528.42044438,9671.08481776,9458.44933507,9611.81680062,1339374.95501253,140.35332735,0,0,0,9542.87996088
1595376000000,2020-07-22 00:00:00,BTC/USDC,9394.76952671,9556.49614238,9280.25380395,9536.61626845,1112187.56702231,118.38910119,0,0,0,9394.34082903
1595289600000,2020-07-21 00:00:00,BTC/USDC,9160.47425306,9434.74283,9155.37201145,9390.53226152,2018598.37975502,216.31209423,0,0,0,9331.87941682
1595203200000,2020-07-20 00:00:00,BTC/USDC,9216.07594415,9223.19064686,9132.82031636,9160.87413316,735647.18039347,80.25631805,0,0,0,9166.22140496
1595116800000,2020-07-19 00:00:00,BTC/USDC,9169.15154739,9236.12345785,9103.88113402,9216.03797207,894601.74900784,97.63790749,0,0,0,9162.44286676
1595030400000,2020-07-18 00:00:00,BTC/USDC,9146.82876092,9206.01177351,9124.19200022,9171.51505286,889612.25061161,97.08380776,0,0,0,9163.34320972
1594944000000,2020-07-17 00:00:00,BTC/USDC,9130.43888769,9177.35787356,9076.28009881,9150.48780087,721513.18440639,79.0097275,0,0,0,9131.95383956
1594857600000,2020-07-16 00:00:00,BTC/USDC,9188.0385437,9214.13957338,9033.90592108,9128.84861969,1207364.62301061,132.49701778,0,0,0,9112.39092954
1594771200000,2020-07-15 00:00:00,BTC/USDC,9256.70806563,9274.05907101,9155.6725,9189.33623761,1610121.11382465,174.85455073,0,0,0,9208.34549116
1594684800000,2020-07-14 00:00:00,BTC/USDC,9233.60963983,9274.87484844,9104,9254.06648086,1310433.9481672,142.29312728,0,0,0,9209.39734206
1594598400000,2020-07-13 00:00:00,BTC/USDC,9310.67445008,9353.71392813,9196.70449903,9233.39376344,921952.83921059,99.34053702,0,0,0,9280.73137982
1594512000000,2020-07-12 00:00:00,BTC/USDC,9232.80275097,9341.04688777,9156.74145948,9288.91804524,698749.23972247,75.55809631,0,0,0,9247.84071922
1594425600000,2020-07-11 00:00:00,BTC/USDC,9284.79243895,9289.00367848,9177.47391992,9232.2086694,334364.85963358,36.24121067,0,0,0,9226.09519527
1594339200000,2020-07-10 00:00:00,BTC/USDC,9237.07324091,9313.62623907,9121.2119,9285.18943943,671148.99345988,72.9456356,0,0,0,9200.67373379
1594252800000,2020-07-09 00:00:00,BTC/USDC,9440.52819679,9444.95703141,9164.0578975,9240.22261956,2025954.30206693,217.68565522,0,0,0,9306.78826778
1594166400000,2020-07-08 00:00:00,BTC/USDC,9262.35046726,9475.52442933,9232.62695399,9440.76897504,1165185.3255369,124.09496254,0,0,0,9389.46514578
1594080000000,2020-07-07 00:00:00,BTC/USDC,9345.73389793,9378.14450293,9204.61215118,9251.11775938,499427.5673034,53.89423452,0,0,0,9266.80881083
1593993600000,2020-07-06 00:00:00,BTC/USDC,9074.1632752,9371.75332501,9063.11025035,9344.56576878,1286442.67369226,139.18744996,0,0,0,9242.51916434
1593907200000,2020-07-05 00:00:00,BTC/USDC,9141.30590872,9143.32436125,8918.36205476,9078.27546916,336469.51904115,37.15169367,0,0,0,9056.64010986
1593820800000,2020-07-04 00:00:00,BTC/USDC,9048.19718208,9191.82235599,9046.78594173,9136.00572258,437212.58008554,48.0186061,0,0,0,9105.06604825
1593734400000,2020-07-03 00:00:00,BTC/USDC,9088.92749876,9125.66572712,9044.35991227,9062.72804768,510113.30383123,56.11386405,0,0,0,9090.68217752
1593648000000,2020-07-02 00:00:00,BTC/USDC,9240.40342362,9266.66666643,8939.8311,9088.92740557,1215971.14783551,133.42497115,0,0,0,9113.52003567
1593561600000,2020-07-01 00:00:00,BTC/USDC,9129.2733228,9290.9090909,9096.96969696,9239.88854596,1078096.55054832,117.27207201,0,0,0,9193.12272794
