https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1652619600000,2022-05-15 13:00:00,BTC/USD,30258.24,31402.25,29286.14,29875.67,1243.0249102,37136202.01891483
1652587200000,2022-05-15 04:00:00,BTC/USD,29690.3,31402.25,29447.82,30283.7,1166.38273487,35322384.82798262
1652533200000,2022-05-14 13:00:00,BTC/USD,29023.33,30537.52,28588.52,30258.24,1114.19298475,33713518.73888184
1652500800000,2022-05-14 04:00:00,BTC/USD,29525.0,30287.82,28588.52,29690.3,954.53802617,28340520.358395148
1652446800000,2022-05-13 13:00:00,BTC/USD,30687.14,30980.4,28768.87,29023.33,1593.09909083,46237040.635859065
1652414400000,2022-05-13 04:00:00,BTC/USD,30485.68,30980.4,29147.4,29525.0,1939.07211395,57251104.16437375
1652360400000,2022-05-12 13:00:00,BTC/USD,28296.93,30960.83,27716.8,30687.14,4319.40014833,132550037.06782347
1652328000000,2022-05-12 04:00:00,BTC/USD,28257.39,30676.41,25390.11,30485.68,7675.59061628,233995599.33891487
1652274000000,2022-05-11 13:00:00,BTC/USD,29258.68,31955.14,25390.11,28296.93,9130.80234221,258373674.7213524
1652241600000,2022-05-11 04:00:00,BTC/USD,31202.34,32136.9,27717.0,28257.39,6795.63100934,192026795.727014
